state,bit_pattern,num_bits,char
32,0x15FD0000,16,34
32,0x15FC8000,17,99
32,0x15FC0000,18,107
32,0x15FC4000,18,104
33,0x80000000,1,0
33,0x40000000,2,32
33,0x20000000,3,46
33,0x10000000,4,33
33,0x08000000,5,34
33,0x00000000,6,1
33,0x04000000,6,58
34,0x00000000,1,32
34,0x80000000,2,1
34,0xC0000000,2,73
35,0x00000000,1,1
35,0x80000000,1,1
36,0x00000000,1,1
36,0x80000000,1,1
37,0x80000000,1,32
37,0x00000000,2,1
37,0x40000000,2,0
38,0x80000000,1,32
38,0x40000000,2,66
38,0x00000000,3,1
38,0x20000000,3,46
39,0x80000000,1,115
39,0x00000000,3,109
39,0x40000000,3,67
39,0x20000000,4,116
39,0x30000000,4,32
39,0x60000000,5,100
39,0x70000000,5,118
39,0x6C000000,6,114
39,0x7C000000,6,65
39,0x6A000000,7,110
39,0x68000000,8,71
39,0x79000000,8,108
39,0x69800000,9,68
39,0x78000000,9,66
39,0x78800000,9,101
39,0x7A800000,9,105
39,0x7B000000,9,54
39,0x69000000,10,76
39,0x7A400000,10,0
39,0x7BC00000,10,119
39,0x69400000,11,79
39,0x7A000000,11,83
39,0x7A200000,11,69
39,0x7BA00000,11,78
39,0x7B900000,12,82
39,0x69600000,13,97
39,0x69680000,13,77
39,0x69700000,13,75
39,0x69780000,13,70
39,0x7B800000,13,48
39,0x7B880000,14,1
39,0x7B8C0000,14,99
40,0x80000000,1,99
40,0x00000000,3,49
40,0x20000000,4,77
40,0x30000000,4,85
40,0x40000000,4,82
40,0x50000000,4,68
40,0x60000000,4,72
40,0x70000000,5,83
40,0x78000000,6,70
40,0x7C000000,7,71
40,0x7E000000,8,1
40,0x7F000000,8,89
41,0x80000000,1,0
41,0x00000000,2,1
41,0x40000000,2,32
42,0x00000000,1,42
42,0xA0000000,3,32
42,0x80000000,4,100
42,0xC0000000,4,109
42,0xD0000000,4,116
42,0xF0000000,4,115
42,0x90000000,5,101
42,0xE0000000,5,103
42,0xE8000000,5,107
42,0x98000000,6,1
42,0x9C000000,6,121
43,0x00000000,1,1
43,0x80000000,1,32
44,0x80000000,1,32
44,0x40000000,2,48
44,0x00000000,3,1
44,0x20000000,3,46
45,0xC0000000,2,32
45,0x60000000,3,83
45,0x80000000,3,71
45,0xA0000000,3,79
45,0x30000000,4,84
45,0x40000000,4,85
45,0x00000000,5,69
45,0x10000000,5,68
45,0x08000000,6,109
45,0x18000000,6,48
45,0x1C000000,6,73
45,0x28000000,6,54
45,0x50000000,6,70
45,0x54000000,6,111
45,0x0C000000,7,76
45,0x0E000000,7,67
45,0x22000000,7,65
45,0x24000000,7,116
45,0x26000000,7,89
45,0x2E000000,7,50
45,0x58000000,7,66
45,0x5A000000,7,46
45,0x20000000,8,80
45,0x21000000,8,90
45,0x5C000000,8,56
45,0x5D000000,8,105
45,0x5E000000,8,100
45,0x5F000000,8,72
45,0x2C800000,9,78
45,0x2D800000,9,82
45,0x2C000000,10,49
45,0x2C400000,10,87
45,0x2D200000,11,99
45,0x2D400000,11,97
45,0x2D600000,11,77
45,0x2D000000,12,1
45,0x2D100000,12,81
46,0x80000000,1,46
46,0x40000000,2,0
46,0x20000000,4,32
46,0x00000000,5,73
46,0x08000000,5,84
46,0x10000000,5,67
46,0x30000000,5,112
46,0x38000000,5,48
46,0x1C000000,6,72
46,0x1A000000,8,87
46,0x18800000,9,83
46,0x1B000000,9,51
46,0x1B800000,9,66
46,0x18000000,10,49
46,0x18400000,10,77
46,0x19800000,10,99
46,0x19000000,11,116
46,0x19200000,11,82
46,0x19400000,11,70
46,0x19C00000,11,69
46,0x19E00000,11,65
46,0x19600000,13,1
46,0x19680000,13,108
46,0x19700000,13,100
46,0x19780000,13,85
47,0x00000000,2,49
47,0x80000000,2,55
47,0x40000000,3,52
47,0x60000000,3,50
47,0xC0000000,3,51
47,0xE0000000,4,53
47,0xF0000000,6,54
47,0xF8000000,6,67
47,0xF4000000,7,57
47,0xF6000000,7,32
47,0xFC000000,7,56
47,0xFF000000,8,85
47,0xFE000000,10,71
47,0xFE800000,10,48
47,0xFE400000,11,1
47,0xFE600000,11,87
47,0xFEC00000,11,86
47,0xFEE00000,11,83
48,0x00000000,2,54
48,0x40000000,2,32
48,0xC0000000,2,48
48,0x90000000,4,112
48,0xA0000000,4,0
48,0x80000000,5,49
48,0x88000000,5,97
48,0xB8000000,5,55
48,0xB0000000,7,45
48,0xB4000000,7,115
48,0xB3000000,8,52
48,0xB6000000,8,116
48,0xB7800000,9,37
48,0xB2000000,10,56
48,0xB2400000,10,58
48,0xB2800000,10,53
48,0xB2C00000,10,50
48,0xB7000000,10,47
48,0xB7600000,11,85
48,0xB7500000,12,44
48,0xB7400000,13,46
48,0xB7480000,14,1
48,0xB74C0000,14,108
49,0x40000000,2,0
49,0x00000000,3,46
49,0xA0000000,3,48
49,0xE0000000,3,49
49,0x20000000,4,50
49,0x30000000,4,32
49,0xD0000000,4,47
49,0x90000000,5,56
49,0xC0000000,5,51
49,0x80000000,6,53
49,0x84000000,6,115
49,0x88000000,6,54
49,0x8C000000,6,58
49,0x98000000,6,39
49,0xC8000000,6,88
49,0xCC000000,6,57
49,0x9E000000,7,52
49,0x9D000000,8,45
49,0x9C800000,9,55
49,0x9C000000,10,41
49,0x9C400000,11,1
49,0x9C600000,11,44
50,0x00000000,1,48
50,0xC0000000,2,52
50,0xA0000000,3,0
50,0x90000000,4,32
50,0x80000000,5,58
50,0x8A000000,7,53
50,0x8E000000,7,47
50,0x88000000,8,46
50,0x89000000,8,49
50,0x8C000000,8,87
50,0x8D800000,9,55
50,0x8D200000,11,51
50,0x8D600000,11,90
50,0x8D000000,12,110
50,0x8D100000,12,54
50,0x8D500000,12,39
50,0x8D400000,13,1
50,0x8D480000,13,115
51,0x00000000,1,32
51,0x80000000,2,0
51,0xC0000000,4,114
51,0xD0000000,4,47
51,0xF0000000,4,66
51,0xE0000000,5,48
51,0xE8000000,7,58
51,0xEC000000,7,45
51,0xEA000000,8,49
51,0xEB000000,8,56
51,0xEF000000,8,52
51,0xEE000000,10,54
51,0xEEC00000,10,57
51,0xEE600000,11,116
51,0xEE800000,11,51
51,0xEE400000,12,1
51,0xEE500000,12,101
51,0xEEA00000,12,55
51,0xEEB00000,12,53
52,0x00000000,1,0
52,0xC0000000,2,32
52,0x90000000,4,58
52,0xB0000000,4,47
52,0x88000000,5,56
52,0xA8000000,5,46
52,0x80000000,6,57
52,0xA0000000,6,48
52,0xA4000000,7,77
52,0x85000000,8,73
52,0x86000000,8,41
52,0xA6000000,8,82
52,0xA7000000,8,45
52,0x84000000,9,87
52,0x87000000,9,80
52,0x87800000,9,53
52,0x84C00000,10,50
52,0x84800000,11,1
52,0x84A00000,11,39
53,0x00000000,1,0
53,0xC0000000,2,32
53,0xA0000000,3,48
53,0x90000000,4,47
53,0x84000000,6,45
53,0x8C000000,6,58
53,0x82000000,7,116
53,0x88000000,7,51
53,0x8A000000,7,49
53,0x80000000,8,1
53,0x81000000,8,97
54,0x00000000,2,0
54,0x40000000,2,32
54,0x80000000,2,48
54,0xE0000000,3,58
54,0xC8000000,5,46
54,0xD8000000,5,105
54,0xC0000000,6,45
54,0xD4000000,6,97
54,0xC6000000,7,52
54,0xD0000000,7,56
54,0xD2000000,7,47
54,0xC4000000,8,54
54,0xC5800000,9,57
54,0xC5000000,10,51
54,0xC5400000,11,1
54,0xC5600000,11,116
55,0x80000000,1,0
55,0x40000000,2,32
55,0x00000000,3,48
55,0x30000000,4,46
55,0x28000000,5,47
55,0x20000000,7,49
55,0x24000000,7,53
55,0x22000000,8,1
55,0x23000000,8,52
55,0x26000000,8,51
55,0x27000000,8,50
56,0x80000000,1,32
56,0x00000000,2,48
56,0x40000000,3,58
56,0x68000000,5,0
56,0x60000000,6,116
56,0x64000000,6,112
56,0x74000000,6,56
56,0x78000000,6,46
56,0x7C000000,6,54
56,0x70000000,7,53
56,0x72000000,8,57
56,0x73000000,9,77
56,0x73800000,10,70
56,0x73C00000,11,1
56,0x73E00000,11,99
57,0x00000000,1,49
57,0xC0000000,2,0
57,0x80000000,4,57
57,0xA0000000,4,46
57,0x98000000,5,48
57,0x90000000,6,32
57,0x94000000,6,56
57,0xB0000000,6,55
57,0xB4000000,6,47
57,0xB8000000,6,54
57,0xBE000000,7,58
57,0xBD000000,8,52
57,0xBC000000,9,1
57,0xBC800000,9,51
58,0x80000000,1,32
58,0x00000000,2,48
58,0x60000000,3,46
58,0x40000000,4,50
58,0x50000000,5,49
58,0x5C000000,6,51
58,0x5A000000,7,67
58,0x58000000,8,1
58,0x59000000,8,84
59,0x80000000,1,32
59,0x00000000,2,1
59,0x40000000,2,46
60,0x00000000,1,1
60,0x80000000,1,1
61,0x00000000,1,1
61,0x80000000,1,1
62,0x00000000,1,1
62,0x80000000,1,1
63,0x80000000,1,0
63,0x40000000,2,32
63,0x20000000,3,58
63,0x00000000,4,1
63,0x10000000,4,46
64,0x00000000,1,1
64,0x80000000,1,72
65,0x20000000,3,114
65,0x40000000,3,32
65,0x80000000,3,108
65,0xC0000000,3,110
65,0x00000000,4,109
65,0x70000000,4,103
65,0xF0000000,4,100
65,0x10000000,5,119
65,0x60000000,5,84
65,0x68000000,5,99
65,0xA8000000,5,116
65,0xB0000000,5,102
65,0xB8000000,5,105
65,0xE0000000,5,115
65,0x18000000,6,117
65,0x1C000000,6,0
65,0xA4000000,6,82
65,0xE8000000,6,98
65,0xA2000000,7,118
65,0xEC000000,7,112
65,0xA0000000,8,83
65,0xEE000000,8,77
65,0xA1800000,9,80
65,0xEF800000,9,46
65,0xA1000000,11,101
65,0xA1200000,11,66
65,0xA1400000,11,49
65,0xEF600000,11,45
65,0xA1600000,12,107
65,0xA1700000,12,104
65,0xEF000000,12,97
65,0xEF400000,12,121
65,0xEF500000,12,42
65,0xEF100000,13,120
65,0xEF180000,13,39
65,0xEF200000,13,78
65,0xEF300000,13,50
65,0xEF280000,14,58
65,0xEF3C0000,14,122
65,0xEF2C0000,15,76
65,0xEF2E0000,15,70
65,0xEF380000,15,68
65,0xEF3A0000,16,1
65,0xEF3B0000,16,113
66,0x00000000,2,67
66,0x40000000,2,66
66,0xA0000000,3,114
66,0x90000000,4,105
66,0xC0000000,4,111
66,0xD0000000,4,117
66,0xE0000000,4,97
66,0xF0000000,4,101
66,0x88000000,5,108
66,0x80000000,7,0
66,0x84000000,7,121
66,0x82000000,8,79
66,0x86000000,8,51
66,0x83800000,9,65
66,0x87000000,9,83
66,0x83400000,10,58
66,0x83000000,11,46
66,0x83200000,11,119
66,0x87A00000,11,104
66,0x87C00000,11,42
66,0x87E00000,11,32
66,0x87900000,12,82
66,0x87800000,13,39
66,0x878C0000,14,84
66,0x87880000,15,1
66,0x878A0000,15,52
67,0x00000000,2,111
67,0x40000000,2,32
67,0x80000000,3,108
67,0xC0000000,3,104
67,0xA0000000,4,114
67,0xE0000000,4,97
67,0xB0000000,5,105
67,0xB8000000,5,101
67,0xF0000000,6,117
67,0xF4000000,6,66
67,0xF8000000,7,121
67,0xFC000000,7,33
67,0xFB000000,8,46
67,0xFA000000,9,119
67,0xFE000000,9,0
67,0xFF000000,9,83
67,0xFF800000,9,84
67,0xFAC00000,10,50
67,0xFEC00000,10,73
67,0xFA800000,11,52
67,0xFAA00000,11,42
67,0xFEA00000,11,68
67,0xFE800000,12,85
67,0xFE900000,13,39
67,0xFE980000,14,110
67,0xFE9C0000,15,122
67,0xFE9E0000,17,79
67,0xFE9E8000,17,69
67,0xFE9F0000,17,65
67,0xFE9F8000,18,1
67,0xFE9FC000,18,115
68,0x40000000,2,111
68,0x80000000,2,97
68,0x00000000,3,114
68,0xC0000000,3,101
68,0xE0000000,3,105
68,0x20000000,5,116
68,0x38000000,5,117
68,0x2C000000,6,32
68,0x2A000000,7,74
68,0x30000000,7,121
68,0x34000000,7,0
68,0x36000000,7,73
68,0x33000000,8,58
68,0x28800000,9,42
68,0x29000000,9,45
68,0x29800000,9,38
68,0x32000000,9,39
68,0x28000000,10,65
68,0x28400000,10,104
68,0x32A00000,11,78
68,0x32C00000,11,86
68,0x32E00000,12,68
68,0x32F00000,12,119
68,0x32800000,13,79
68,0x32880000,13,69
68,0x32980000,13,100
68,0x32900000,14,1
68,0x32940000,14,84
69,0x00000000,2,109
69,0x60000000,3,118
69,0xA0000000,3,110
69,0xE0000000,3,97
69,0x40000000,4,69
69,0x80000000,4,0
69,0xD0000000,4,120
69,0x98000000,5,100
69,0xC8000000,5,108
69,0x50000000,6,52
69,0x54000000,6,121
69,0x58000000,6,117
69,0x90000000,6,114
69,0xC0000000,6,105
69,0x5E000000,7,115
69,0x94000000,7,70
69,0xC4000000,7,88
69,0x96000000,8,82
69,0xC7000000,8,32
69,0x5D000000,9,103
69,0x97800000,9,58
69,0xC6000000,9,84
69,0xC6800000,9,39
69,0x5C400000,10,99
69,0x5CC00000,10,113
69,0x5D800000,10,101
69,0x5DC00000,10,67
69,0x97000000,10,112
69,0x5C000000,11,45
69,0x5CA00000,11,90
69,0x97600000,11,116
69,0x5C200000,12,83
69,0x5C300000,12,46
69,0x97500000,12,87
69,0x5C800000,13,33
69,0x97400000,13,111
69,0x5C880000,14,102
69,0x5C8C0000,14,85
69,0x5C900000,14,78
69,0x5C940000,14,77
69,0x5C980000,14,76
69,0x5C9C0000,14,65
69,0x974C0000,14,68
69,0x97480000,15,1
69,0x974A0000,15,119
70,0x00000000,2,105
70,0x80000000,2,97
70,0x60000000,3,114
70,0xC0000000,3,117
70,0xE0000000,3,111
70,0x40000000,4,101
70,0x58000000,5,108
70,0x50000000,7,65
70,0x54000000,7,79
70,0x52000000,8,32
70,0x53000000,9,104
70,0x53800000,9,116
70,0x56800000,9,102
70,0x57800000,9,76
70,0x56400000,10,0
70,0x57000000,11,106
70,0x57200000,11,73
70,0x57400000,11,46
70,0x57600000,11,49
70,0x56000000,12,77
70,0x56200000,12,42
70,0x56300000,12,75
70,0x56100000,13,121
70,0x561C0000,14,72
70,0x56180000,15,1
70,0x561A0000,15,33
71,0x80000000,2,114
71,0x20000000,3,77
71,0x40000000,3,97
71,0x60000000,3,111
71,0xC0000000,3,105
71,0xE0000000,3,101
71,0x08000000,5,117
71,0x10000000,5,88
71,0x04000000,6,104
71,0x1C000000,6,108
71,0x02000000,7,121
71,0x18000000,7,119
71,0x00000000,8,58
71,0x1B000000,8,67
71,0x01800000,9,0
71,0x1A000000,9,45
71,0x1A800000,10,80
71,0x1AC00000,10,32
71,0x01000000,11,39
71,0x01400000,11,65
71,0x01200000,12,85
71,0x01600000,12,84
71,0x01700000,12,52
71,0x01300000,13,1
71,0x01380000,13,89
72,0x00000000,1,111
72,0x80000000,3,97
72,0xA0000000,3,105
72,0xC0000000,3,101
72,0xE0000000,4,117
72,0xF0000000,5,82
72,0xF8000000,6,65
72,0xFC000000,7,46
72,0xFE800000,9,121
72,0xFF000000,9,83
72,0xFF800000,10,69
72,0xFFC00000,10,114
72,0xFE000000,11,0
72,0xFE400000,11,76
72,0xFE600000,11,77
72,0xFE300000,12,119
72,0xFE280000,13,68
72,0xFE200000,14,1
72,0xFE240000,14,73
73,0x00000000,1,84
73,0x80000000,3,115
73,0xA0000000,3,110
73,0xD0000000,4,116
73,0xC8000000,5,32
73,0xE8000000,5,39
73,0xF8000000,5,114
73,0xC0000000,6,73
73,0xC4000000,6,0
73,0xE4000000,6,109
73,0xE0000000,7,100
73,0xE2000000,7,78
73,0xF2000000,7,122
73,0xF4000000,7,46
73,0xF0000000,8,97
73,0xF1000000,8,89
73,0xF6000000,9,83
73,0xF7000000,9,99
73,0xF6A00000,11,68
73,0xF6C00000,11,102
73,0xF7800000,11,108
73,0xF7E00000,11,121
73,0xF6800000,12,86
73,0xF6E00000,12,111
73,0xF7B00000,12,70
73,0xF6900000,13,44
73,0xF6980000,13,65
73,0xF6F00000,13,79
73,0xF7A80000,13,103
73,0xF7C00000,13,67
73,0xF7C80000,13,58
73,0xF7D80000,13,118
73,0xF6F80000,14,112
73,0xF6FC0000,14,69
73,0xF7A00000,14,66
73,0xF7D00000,14,107
73,0xF7D40000,14,98
73,0xF7A40000,16,1
73,0xF7A50000,16,82
73,0xF7A60000,16,76
73,0xF7A70000,16,71
74,0x00000000,2,97
74,0x40000000,2,117
74,0xC0000000,2,101
74,0xA0000000,3,111
74,0x90000000,4,105
74,0x80000000,5,32
74,0x88000000,6,75
74,0x8E000000,7,0
74,0x8C800000,9,115
74,0x8D000000,9,70
74,0x8C000000,10,86
74,0x8C400000,10,39
74,0x8DC00000,10,102
74,0x8DA00000,11,71
74,0x8D800000,12,1
74,0x8D900000,12,68
75,0x40000000,2,105
75,0xC0000000,2,121
75,0x20000000,3,101
75,0xA0000000,3,32
75,0x00000000,4,97
75,0x80000000,4,111
75,0x10000000,5,0
75,0x18000000,5,114
75,0x94000000,6,116
75,0x98000000,6,110
75,0x9C000000,6,83
75,0x93000000,8,71
75,0x90000000,9,45
75,0x91800000,9,79
75,0x92000000,9,104
75,0x92800000,9,119
75,0x90800000,10,49
75,0x90C00000,10,39
75,0x91600000,11,117
75,0x91000000,12,84
75,0x91100000,12,78
75,0x91200000,12,58
75,0x91300000,12,46
75,0x91400000,12,44
75,0x91500000,13,1
75,0x91580000,13,108
76,0x00000000,2,97
76,0x80000000,2,111
76,0xC0000000,2,105
76,0x40000000,3,101
76,0x70000000,4,117
76,0x68000000,5,75
76,0x60000000,7,108
76,0x64000000,7,65
76,0x66000000,7,32
76,0x63000000,8,121
76,0x62000000,10,76
76,0x62400000,10,73
76,0x62800000,11,67
76,0x62A00000,11,46
76,0x62E00000,11,0
76,0x62D00000,12,39
76,0x62C00000,13,69
76,0x62C80000,14,1
76,0x62CC0000,14,89
77,0x40000000,2,97
77,0x80000000,2,111
77,0x00000000,3,101
77,0xE0000000,3,105
77,0x20000000,4,84
77,0xC0000000,4,121
77,0xD0000000,4,117
77,0x30000000,5,0
77,0x3C000000,6,99
77,0x39000000,8,114
77,0x3A000000,8,69
77,0x3B800000,9,70
77,0x38400000,10,90
77,0x38C00000,10,32
77,0x3B000000,10,49
77,0x3B400000,10,73
77,0x38200000,11,104
77,0x38800000,11,67
77,0x38100000,12,81
77,0x38A00000,12,75
77,0x38B00000,13,80
77,0x38000000,14,58
77,0x38040000,14,46
77,0x38080000,14,39
77,0x38B80000,14,77
77,0x380C0000,15,1
77,0x380E0000,15,119
77,0x38BC0000,15,83
77,0x38BE0000,15,82
78,0x80000000,1,101
78,0x00000000,2,111
78,0x60000000,3,105
78,0x50000000,4,97
78,0x48000000,5,117
78,0x40000000,6,67
78,0x44000000,8,69
78,0x46000000,8,70
78,0x47000000,9,66
78,0x47800000,9,72
78,0x45800000,10,89
78,0x45000000,11,71
78,0x45200000,11,39
78,0x45600000,11,73
78,0x45C00000,11,65
78,0x45400000,12,77
78,0x45E00000,12,32
78,0x45F00000,12,0
78,0x45500000,13,84
78,0x45580000,14,46
78,0x455C0000,15,1
78,0x455E0000,15,90
79,0x00000000,3,39
79,0x40000000,3,102
79,0xC0000000,3,117
79,0xE0000000,3,110
79,0x20000000,4,77
79,0x30000000,4,108
79,0x90000000,4,109
79,0x68000000,5,114
79,0x70000000,5,100
79,0x80000000,5,112
79,0xA0000000,5,104
79,0xB0000000,5,0
79,0x64000000,6,83
79,0x78000000,6,122
79,0x7C000000,6,98
79,0x8C000000,6,118
79,0xA8000000,6,119
79,0xAC000000,6,85
79,0xB8000000,7,84
79,0xBA000000,7,79
79,0xBC000000,7,75
79,0x61000000,8,67
79,0x62000000,8,120
79,0x63000000,8,46
79,0x89000000,8,116
79,0x8B000000,8,32
79,0xBE000000,8,115
79,0xBF000000,8,78
79,0x60800000,9,103
79,0x88000000,9,45
79,0x8A800000,9,97
79,0x88800000,10,105
79,0x88C00000,10,101
79,0x8A400000,10,111
79,0x60000000,11,65
79,0x60200000,11,106
79,0x60400000,11,99
79,0x8A000000,11,50
79,0x60700000,12,82
79,0x8A200000,12,80
79,0x8A300000,12,58
79,0x60600000,13,69
79,0x60680000,14,1
79,0x606C0000,14,76
80,0x40000000,2,114
80,0x80000000,2,108
80,0x00000000,3,101
80,0x20000000,3,97
80,0xE0000000,3,111
80,0xD0000000,4,105
80,0xC0000000,6,68
80,0xC4000000,6,117
80,0xCC000000,6,104
80,0xC8000000,8,32
80,0xCA000000,8,50
80,0xC9000000,9,72
80,0xC9800000,9,77
80,0xCB000000,9,83
80,0xCB800000,11,58
80,0xCBA00000,11,42
80,0xCBD00000,12,115
80,0xCBC80000,13,73
80,0xCBE00000,13,0
80,0xCBE80000,13,71
80,0xCBF00000,13,39
80,0xCBF80000,14,121
80,0xCBC00000,15,89
80,0xCBC20000,15,76
80,0xCBC40000,15,67
80,0xCBC60000,15,1
80,0xCBFC0000,15,79
80,0xCBFE0000,15,46
81,0x80000000,1,117
81,0x00000000,3,73
81,0x20000000,3,0
81,0x40000000,3,86
81,0x70000000,4,32
81,0x68000000,5,67
81,0x60000000,6,1
81,0x64000000,6,39
82,0x00000000,2,97
82,0x40000000,2,111
82,0xC0000000,2,101
82,0x80000000,3,105
82,0xB0000000,4,117
82,0xA8000000,5,69
82,0xA0000000,6,68
82,0xA6000000,7,0
82,0xA5000000,8,104
82,0xA4000000,10,73
82,0xA4800000,10,121
82,0xA4C00000,10,110
82,0xA4600000,12,32
82,0xA4400000,13,39
82,0xA4580000,13,83
82,0xA4700000,13,78
82,0xA4480000,14,66
82,0xA44C0000,14,46
82,0xA4500000,14,38
82,0xA4780000,14,84
82,0xA47C0000,14,49
82,0xA4540000,15,1
82,0xA4560000,15,67
83,0x20000000,3,111
83,0x40000000,3,112
83,0x60000000,3,117
83,0xC0000000,3,104
83,0xE0000000,3,116
83,0x10000000,4,97
83,0x90000000,4,101
83,0xB0000000,4,99
83,0x00000000,5,110
83,0x88000000,5,105
83,0xA8000000,5,107
83,0x0C000000,6,119
83,0xA0000000,6,109
83,0x0A000000,7,65
83,0x84000000,7,108
83,0xA4000000,7,113
83,0xA6000000,7,77
83,0x08000000,8,50
83,0x09000000,8,80
83,0x80000000,8,79
83,0x82000000,8,73
83,0x83000000,8,32
83,0x87000000,8,0
83,0x81000000,9,121
83,0x86000000,9,69
83,0x81C00000,10,63
83,0x86C00000,10,72
83,0x81800000,11,66
83,0x86800000,11,103
83,0x81B00000,12,114
83,0x86A00000,12,42
83,0x86B00000,13,51
83,0x86B80000,13,46
83,0x81A00000,14,53
83,0x81A80000,14,58
83,0x81AC0000,14,49
83,0x81A40000,15,67
83,0x81A60000,16,1
83,0x81A70000,16,89
84,0x00000000,1,104
84,0xA0000000,3,111
84,0xE0000000,3,86
84,0x80000000,4,101
84,0x90000000,4,114
84,0xC0000000,5,97
84,0xD0000000,5,119
84,0xCC000000,6,105
84,0xDA000000,7,79
84,0xDE000000,7,72
84,0xC9000000,8,121
84,0xCA000000,8,77
84,0xD8000000,8,46
84,0xDC000000,8,117
84,0xDD000000,8,87
84,0xC8800000,9,80
84,0xCB000000,9,58
84,0xCB800000,9,52
84,0xD9800000,9,73
84,0xD9000000,10,32
84,0xD9400000,10,0
84,0xC8400000,11,88
84,0xC8600000,11,115
84,0xC8000000,12,84
84,0xC8100000,12,83
84,0xC8200000,12,66
84,0xC8300000,13,85
84,0xC8380000,14,65
